Row.ID,Date,Plot,Species,Species_Code,Unique.Plant.ID,Life_Form,Per_Cover,Density,Per_Bud,Per_FL,Per_Fru,Per_Bare,Pre_Litter,NOTES
887,9/18/21,ERLE.6A,,ERLE,ERLE.6A,GRASS,5,3,,0,100,60,30,
888,9/18/21,ERLE.6A,,CHOLLA,ERLE.6A,CACTUS,20,1,,0,0,60,30,
889,9/18/21,ERLE.6A,,ARAD,ERLE.6A,GRASS,3,2,,0,100,60,30,
890,9/18/21,ERLE.6A,,PAVI,ERLE.6A,GRASS,2,1,,0,100,60,30,
891,9/18/21,ERLE.6A,,BOAR,ERLE.6A,GRASS,10,6,,0,100,60,30,
892,9/18/21,ERLE.6A,,BORO,ERLE.6A,GRASS,2,1,,0,100,60,30,
323,9/19/21,ERLE.9B,,ERLE,ERLE.9B,GRASS,15,4,,0,100,25,60,
324,9/19/21,ERLE.9B,,TILA,ERLE.9B,FORB,30,5,,0,100,25,60,
325,9/19/21,ERLE.9B,,HETEROPOGON,ERLE.9B,GRASS,2,3,,100,100,25,60,
326,9/19/21,ERLE.9B,,CHHY,ERLE.9B,FORB,3,1,,0,100,25,60,
327,9/19/21,ERLE.9B,,GUSA,ERLE.9B,SHRUB,3,1,,0,100,25,60,
328,9/19/21,ERLE.9B,,POUM,ERLE.9B,FORB,2,3,,0,100,25,60,
329,9/19/21,ERLE.9B,,AMPA,ERLE.9B,FORB,2,1,,0,100,25,60,
330,9/19/21,ERLE.9B,,BOCU,ERLE.9B,GRASS,3,1,,0,100,25,60,
331,9/19/21,ERLE.9B,,BOAR,ERLE.9B,GRASS,8,6,,0,100,25,60,
332,9/19/21,ERLE.9B,,URAR,ERLE.9B,GRASS,3,4,,0,100,25,60,
333,9/19/21,ERLE.9B,,SIDA,ERLE.9B,FORB,2,1,,0,100,25,60,
334,9/19/21,ERLE.9B,,ERAB,ERLE.9B,FORB,?,1,,0,100,25,60,
1359,9/14/21,FAME.11B,,FAME,FAME.11B,FORB,2,1,,0,100,20,70,
1360,9/14/21,FAME.11B,,MOVE,FAME.11B,FORB,20,30,,0,100,20,70,
1361,9/14/21,FAME.11B,,BOER,FAME.11B,GRASS,2,2,,0,100,20,70,
1362,9/14/21,FAME.11B,,SIDA #2,FAME.11B,FORB,3,2,,0,100,20,70,
1363,9/14/21,FAME.11B,,ERLE,FAME.11B,GRASS,5,4,,0,100,20,70,
1364,9/14/21,FAME.11B,,KAGR,FAME.11B,FORB,5,2,,0,100,20,70,
1365,9/14/21,FAME.11B,,CAER,FAME.11B,SHRUB,40,5,,0,0,20,70,
1366,9/14/21,FAME.11B,,SIDA,FAME.11B,FORB,2,3,,0,100,20,70,
1378,9/14/21,FAME.13B,,POUM,FAME.13B,FORB,2,1,,0,100,65,30,
1379,9/14/21,FAME.13B,,CAER,FAME.13B,SHRUB,25,4,,0,0,65,30,
1380,9/14/21,FAME.13B,,FAME,FAME.13B,FORB,2,2,,0,100,65,30,
1381,9/14/21,FAME.13B,,URAR,FAME.13B,GRASS,3,3,,0,100,65,30,
1382,9/14/21,FAME.13B,,ERLE,FAME.13B,GRASS,5,3,,0,100,65,30,
1383,9/14/21,FAME.13B,,CHFR,FAME.13B,FORB,3,1,,0,100,65,30,
1384,9/14/21,FAME.13B,,CHFL,FAME.13B,FORB,1,1,,100,100,65,30,
1385,9/14/21,FAME.13B,,BOER,FAME.13B,GRASS,1,1,,0,100,65,30,
1386,9/14/21,FAME.13B,,ERAB,FAME.13B,FORB,2,3,,100,100,65,30,
1208,9/17/21,FAME.14B,,FAME,FAME.14B,FORB,1,1,,0,100,35,50,
1209,9/17/21,FAME.14B,,GUSA,FAME.14B,SHRUB,35,1,,100,0,35,50,
1210,9/17/21,FAME.14B,,ERLE,FAME.14B,GRASS,30,4,,0,100,35,50,
1211,9/17/21,FAME.14B,,CHHY,FAME.14B,FORB,1,1,,100,100,35,50,
274,9/19/21,FAME.15B,,FAME,FAME.15B,FORB,3,1,,0,100,60,35,
275,9/19/21,FAME.15B,,MOVE,FAME.15B,FORB,3,10,,0,100,60,35,
276,9/19/21,FAME.15B,,CAER,FAME.15B,SHRUB,10,2,,0,0,60,35,
277,9/19/21,FAME.15B,,SIDA,FAME.15B,FORB,2,1,,0,100,60,35,
278,9/19/21,FAME.15B,,PAVI,FAME.15B,GRASS,3,1,,0,100,60,35,
279,9/19/21,FAME.15B,,ERLE,FAME.15B,GRASS,3,4,,0,100,60,35,
280,9/19/21,FAME.15B,,POUM,FAME.15B,FORB,2,1,,0,100,60,35,
281,9/19/21,FAME.15B,,FAKE SIDA,FAME.15B,FORB,1,1,,0,100,60,35,
450,9/8/21,FAME.1945B,,BOAR,FAME.1945B,GRASS,40,14,,0,0,90,5,
451,9/8/21,FAME.1945B,,CHOLLA,FAME.1945B,CACTUS,4,1,,0,100,90,5,
452,9/8/21,FAME.1945B,,FAME,FAME.1945B,FORB,3,3,,0,0,90,5,
453,9/8/21,FAME.1945B,,SIDA,FAME.1945B,FORB,2,5,,0,0,90,5,
454,9/8/21,FAME.1945B,,AMCO,FAME.1945B,FORB,1,1,,0,100,90,5,
455,9/8/21,FAME.1945B,,CAER,FAME.1945B,SHRUB,5,1,,0,0,90,5,
456,9/8/21,FAME.1945B,,MATA,FAME.1945B,FORB,1,1,,100,0,90,5,
457,9/8/21,FAME.1945B,,MOVE,FAME.1945B,FORB,2,5,,0,100,90,5,
458,9/8/21,FAME.1945B,,EVAZ,FAME.1945B,FORB,1,2,,100,100,90,5,
459,9/8/21,FAME.1945B,,BOER,FAME.1945B,GRASS,2,3,,100,100,90,5,
460,9/8/21,FAME.1945B,,AMPA,FAME.1945B,FORB,0.5,1,,0,100,90,5,
461,9/8/21,FAME.1945B,,ERAB,FAME.1945B,FORB,2,1,,0,100,90,5,
462,9/8/21,FAME.1945B,,POOL,FAME.1945B,FORB,2,1,,0,100,90,5,
558,9/3/21,FAME.2A,,FAME,FAME.2A,FORB,1,1,,0,100,25,100?,
559,9/3/21,FAME.2A,,SAIB,FAME.2A,FORB,2,2,,0,0,25,,
560,9/3/21,FAME.2A,,CAER,FAME.2A,SHRUB,20,1,,0,0,25,,
561,9/3/21,FAME.2A,,URAR,FAME.2A,GRASS,2,5,,0,100,25,,
562,9/3/21,FAME.2A,,ERLE,FAME.2A,GRASS,2,2,,100,100,25,,
563,9/3/21,FAME.2A,,CHHY,FAME.2A,FORB,2,2,,100,100,25,,
564,9/3/21,FAME.2A,,EVAZ,FAME.2A,FORB,1,1,,100,100,25,,
565,9/3/21,FAME.2A,,MOVE,FAME.2A,FORB,2,6,,0,100,25,,
566,9/3/21,FAME.2A,,POUM,FAME.2A,FORB,2,2,,0,100,25,,
567,9/3/21,FAME.2A,,PO SHRUBBY,FAME.2A,FORB,1,1,,0,0,25,,
568,9/3/21,FAME.2A,,POOL,FAME.2A,FORB,2,2,,0,100,25,,
570,9/3/21,FAME.3A,,FAME,FAME.3A,FORB,2,1,,0,100,5,90,
571,9/3/21,FAME.3A,,URAR,FAME.3A,GRASS,5,7,,0,100,5,90,
572,9/3/21,FAME.3A,,FAKE SIDA,FAME.3A,FORB,1,2,,0,0,5,90,
573,9/3/21,FAME.3A,,CHHY,FAME.3A,FORB,2,1,,100,100,5,90,
574,9/3/21,FAME.3A,,CAER,FAME.3A,SHRUB,12,3,,0,0,5,90,
575,9/3/21,FAME.3A,,ERLE,FAME.3A,GRASS,8,7,,100,100,5,90,
576,9/3/21,FAME.3A,,MOVE,FAME.3A,FORB,15,25,,0,100,5,90,
577,9/3/21,FAME.3A,,SAIB,FAME.3A,FORB,3,2,,100,100,5,90,
578,9/3/21,FAME.3A,,POUM,FAME.3A,FORB,4,5,,0,100,5,90,
579,9/3/21,FAME.3A,,BOER,FAME.3A,GRASS,1,1,,100,100,5,90,
636,9/3/21,FAME.4A,,FAME,FAME.4A,FORB,1,1,,0,0,20,70,
637,9/3/21,FAME.4A,,ERLE,FAME.4A,GRASS,15,6,,100,100,20,70,
638,9/3/21,FAME.4A,,FAKE SIDA,FAME.4A,FORB,13,7,,28.57,0,20,70,
639,9/3/21,FAME.4A,,MOVE,FAME.4A,FORB,20,25,,25,100,20,70,
640,9/3/21,FAME.4A,,URAR,FAME.4A,GRASS,4,5,,100,100,20,70,
641,9/3/21,FAME.4A,,CHHY,FAME.4A,FORB,2,1,,100,100,20,70,
642,9/3/21,FAME.4A,,SIDA,FAME.4A,FORB,4,4,,0,100,20,70,
643,9/3/21,FAME.4A,,BOER,FAME.4A,GRASS,2,2,,100,100,20,70,
644,9/3/21,FAME.4A,,EVAZ,FAME.4A,FORB,3,3,,100,100,20,70,
645,9/3/21,FAME.4A,,OPP. LEAF SHRUB,FAME.4A,SHRUB,4,1,,0,0,20,70,
646,9/3/21,FAME.4A,,POUM,FAME.4A,FORB,1,1,,0,100,20,70,
552,9/3/21,FAME.61,,FAME,FAME.61,FORB,2,4,,0,0,30,60,
553,9/3/21,FAME.61,,URAR,FAME.61,GRASS,4,4,,100,100,30,60,
554,9/3/21,FAME.61,,ERLE,FAME.61,GRASS,2,3,,100,100,30,60,
555,9/3/21,FAME.61,,CAER,FAME.61,SHRUB,55,3,,0,0,30,60,
556,9/3/21,FAME.61,,UNK. FORB TOMATILLO LIKE,FAME.61,FORB,2,1,,0,100,30,60,
557,9/3/21,FAME.61,,SIDA,FAME.61,FORB,0.5,1,,0,0,30,60,
463,9/8/21,FAME.6B,,SIDA #2,FAME.6B,FORB,3,3,,100,100,8,70,
464,9/8/21,FAME.6B,,AMPA,FAME.6B,FORB,3,6,,0,100,8,70,
465,9/8/21,FAME.6B,,CHFR,FAME.6B,FORB,2,3,,0,100,8,70,
466,9/8/21,FAME.6B,,MOVE,FAME.6B,FORB,10,25,,0,100,8,70,
467,9/8/21,FAME.6B,,CHFL,FAME.6B,FORB,2,2,,100,100,8,70,
468,9/8/21,FAME.6B,,HETEROPOGON,FAME.6B,GRASS,4,2,,100,0,8,70,
469,9/8/21,FAME.6B,,URAR,FAME.6B,GRASS,1,2,,0,100,8,70,
470,9/8/21,FAME.6B,,SIDA,FAME.6B,FORB,2,4,,0,100,8,70,
471,9/8/21,FAME.6B,,EVAZ,FAME.6B,FORB,6,3,,100,100,8,70,
472,9/8/21,FAME.6B,,ERLE,FAME.6B,GRASS,2,2,,100,100,8,70,
473,9/8/21,FAME.6B,,FAME,FAME.6B,FORB,3,1,,0,100,8,70,
1134,9/21/21,FAME.7A,,FAME,FAME.7A,FORB,1,2,,0,0,85,1,
1135,9/21/21,FAME.7A,,UNK,FAME.7A,UNK,2,2,,0,100,85,1,
1136,9/21/21,FAME.7A,,ERAB,FAME.7A,FORB,2,3,,0,100,85,1,
1137,9/21/21,FAME.7A,,BOAR,FAME.7A,GRASS,2,5,,0,100,85,1,
1138,9/21/21,FAME.7A,,CAER,FAME.7A,SHRUB,20,5,,0,0,85,1,
1139,9/21/21,FAME.7A,,MOVE,FAME.7A,FORB,2,3,,0,100,85,1,
1140,9/21/21,FAME.7A,,SIDA,FAME.7A,FORB,1,3,,0,100,85,1,
1141,9/21/21,FAME.7A,,POOL,FAME.7A,FORB,3,6,,0,0,85,1,
1142,9/21/21,FAME.7A,,BOER,FAME.7A,GRASS,1,1,,100,100,85,1,
1143,9/21/21,FAME.7A,,MATA,FAME.7A,FORB,1,1,,100,100,85,1,
387,9/13/21,FAME.874B,,CAER,FAME.874B,SHRUB,7,2,,0,0,50,40,
388,9/13/21,FAME.874B,,KAGR,FAME.874B,FORB,20,3,,0,100,50,40,
389,9/13/21,FAME.874B,,ERLE,FAME.874B,GRASS,20,4,,0,100,50,40,
390,9/13/21,FAME.874B,,SIDA,FAME.874B,FORB,3,3,,0,100,50,40,
391,9/13/21,FAME.874B,,MATA,FAME.874B,FORB,8,4,,75,100,50,40,
392,9/13/21,FAME.874B,,SIDA #2,FAME.874B,FORB,2,3,,0,100,50,40,
393,9/13/21,FAME.874B,,FAME,FAME.874B,FORB,2,2,,0,100,50,40,
394,9/13/21,FAME.874B,,POOL,FAME.874B,FORB,2,2,,0,100,50,40,
395,9/13/21,FAME.874B,,ARAD,FAME.874B,GRASS,4,3,,0,100,50,40,
396,9/13/21,FAME.874B,,BOAR,FAME.874B,GRASS,1,2,,0,100,50,40,
344,9/13/21,FAME.8A,,FAME,FAME.8A,FORB,2,1,,0,100,70,20,
345,9/13/21,FAME.8A,,KAGR,FAME.8A,FORB,3,2,,0,100,70,20,
346,9/13/21,FAME.8A,,CURLY,FAME.8A,GRASS,8,3,,0,100,70,20,
347,9/13/21,FAME.8A,,ERLE,FAME.8A,GRASS,3,3,,100,100,70,20,
348,9/13/21,FAME.8A,,SIDA,FAME.8A,FORB,3,3,,0,100,70,20,
349,9/13/21,FAME.8A,,MOVE,FAME.8A,FORB,4,13,,0,100,70,20,
350,9/13/21,FAME.8A,,BOER,FAME.8A,GRASS,2,2,,0,100,70,20,
351,9/13/21,FAME.8A,,ARAD,FAME.8A,GRASS,6,6,,0,100,70,20,
352,9/13/21,FAME.8A,,BUFFEL LIKE,FAME.8A,GRASS,3,2,,0,100,70,20,
353,9/13/21,FAME.8A,,CHHY,FAME.8A,FORB,3,1,,0,100,70,20,
354,9/13/21,FAME.8A,,CAER,FAME.8A,SHRUB,40,1,,0,0,70,20,
1348,9/14/21,FAME.G52,,FAME,FAME.G52,FORB,3,2,,0,100,50,40,
1349,9/14/21,FAME.G52,,BOER,FAME.G52,GRASS,6,4,,0,100,50,40,
1350,9/14/21,FAME.G52,,BUFFEL LIKE,FAME.G52,GRASS,10,3,,0,100,50,40,
1351,9/14/21,FAME.G52,,CHHY,FAME.G52,FORB,2,1,,0,100,50,40,
1352,9/14/21,FAME.G52,,POUM,FAME.G52,FORB,3,1,,0,100,50,40,
1353,9/14/21,FAME.G52,,SIDA,FAME.G52,FORB,2,3,,0,100,50,40,
1354,9/14/21,FAME.G52,,CURLY,FAME.G52,GRASS,2,1,,0,100,50,40,
1355,9/14/21,FAME.G52,,BOAR,FAME.G52,GRASS,5,9,,0,100,50,40,
1356,9/14/21,FAME.G52,,ERLE,FAME.G52,GRASS,3,3,,0,100,50,40,
1357,9/14/21,FAME.G52,,ERAB,FAME.G52,FORB,2,1,,100,100,50,40,
1358,9/14/21,FAME.G52,,MOVE,FAME.G52,FORB,5,10,,0,100,50,40,
1367,9/14/21,FAME.G68,,FAME,FAME.G68,FORB,3,2,,0,100,40,50,
1368,9/14/21,FAME.G68,,ARAD,FAME.G68,GRASS,2,2,,0,100,40,50,
1369,9/14/21,FAME.G68,,SIDA,FAME.G68,FORB,2,3,,0,100,40,50,
1370,9/14/21,FAME.G68,,MOVE,FAME.G68,FORB,25,30,,0,100,40,50,
1371,9/14/21,FAME.G68,,CAER,FAME.G68,SHRUB,40,3,,0,0,40,50,
1372,9/14/21,FAME.G68,,IPOMEA INDIGO,FAME.G68,FORB,4,1,,0,100,40,50,
1373,9/14/21,FAME.G68,,ERAB,FAME.G68,FORB,2,2,,0,100,40,50,
1374,9/14/21,FAME.G68,,ERLE,FAME.G68,GRASS,4,3,,0,100,40,50,
1375,9/14/21,FAME.G68,,POUM,FAME.G68,FORB,3,1,,0,100,40,50,
1376,9/14/21,FAME.G68,,CHFR,FAME.G68,FORB,2,1,,0,100,40,50,
1377,9/14/21,FAME.G68,,URAR,FAME.G68,GRASS,2,1,,0,100,40,50,
794,9/23/21,HETRO.12A,,KAGR,HETRO.12A,FORB,15,5,,0,100,20,70,
795,9/23/21,HETRO.12A,,CHFR,HETRO.12A,FORB,8,3,,0,100,20,70,
796,9/23/21,HETRO.12A,,AMPA,HETRO.12A,FORB,10,3,,0,100,20,70,
797,9/23/21,HETRO.12A,,ERLE,HETRO.12A,GRASS,5,1,,0,0,20,70,
798,9/23/21,HETRO.12A,,HETEROPOGON,HETRO.12A,GRASS,3,4,,0,25,20,70,
799,9/23/21,HETRO.12A,,BUFFEL LIKE,HETRO.12A,GRASS,3,1,,0,0,20,70,
800,9/23/21,HETRO.12A,,SIDA,HETRO.12A,FORB,1,2,,0,100,20,70,
801,9/23/21,HETRO.12A,,SIDA #2,HETRO.12A,FORB,1,3,,0,0,20,70,
802,9/23/21,HETRO.12A,,URAR,HETRO.12A,GRASS,12,8,,0,100,20,70,
704,9/23/21,HETRO.13A,,HETEROPOGON,HETRO.13A,GRASS,10,2,,0,100,40,50,
705,9/23/21,HETRO.13A,,TILA,HETRO.13A,FORB,50,8,,0,100,40,50,
706,9/23/21,HETRO.13A,,GUSA,HETRO.13A,SHRUB,30,1,,0,100,40,50,
707,9/23/21,HETRO.13A,,BOAR,HETRO.13A,GRASS,60,7,,0,100,40,50,
708,9/23/21,HETRO.13A,,AMPA,HETRO.13A,FORB,5,1,,0,100,40,50,
709,9/23/21,HETRO.13A,,SIDA,HETRO.13A,FORB,1,1,,0,100,40,50,
710,9/23/21,HETRO.14A,,HETEROPOGON,HETRO.14A,GRASS,40,10,,0,100,35,50,
711,9/23/21,HETRO.14A,,TILA,HETRO.14A,FORB,8,2,,0,100,35,50,
712,9/23/21,HETRO.14A,,KAGR,HETRO.14A,FORB,2,1,,0,100,35,50,
713,9/23/21,HETRO.14A,,AMCO,HETRO.14A,FORB,12,4,,100,100,35,50,
714,9/23/21,HETRO.14A,,SIDA,HETRO.14A,FORB,1,2,,0,100,35,50,
715,9/23/21,HETRO.14A,,BOAR,HETRO.14A,GRASS,2,2,,0,100,35,50,
716,9/23/21,HETRO.14A,,PAVI,HETRO.14A,GRASS,1,2,,0,100,35,50,
717,9/23/21,HETRO.14A,,ERLE,HETRO.14A,GRASS,2,3,,0,100,35,50,
718,9/23/21,HETRO.14A,,MOVE,HETRO.14A,FORB,3,10,,0,100,35,50,
719,9/23/21,HETRO.14A,,BOGR,HETRO.14A,GRASS,1,1,,0,100,35,50,
720,9/23/21,HETRO.14A,,SIDA #2,HETRO.14A,FORB,3,2,,0,100,35,50,
721,9/23/21,HETRO.15A,,BOCO,HETRO.15A,FORB,2,1,,100,100,20,70,
722,9/23/21,HETRO.15A,,KAGR,HETRO.15A,FORB,8,1,,0,100,20,70,
723,9/23/21,HETRO.15A,,HETEROPOGON,HETRO.15A,GRASS,15,1,,0,100,20,70,
724,9/23/21,HETRO.15A,,SIDA,HETRO.15A,FORB,12,3,,0,100,20,70,
725,9/23/21,HETRO.15A,,ERLE,HETRO.15A,GRASS,8,4,,0,100,20,70,
726,9/23/21,HETRO.15A,,SIDA #2,HETRO.15A,FORB,2,5,,0,100,20,70,
727,9/23/21,HETRO.15A,,MOVE,HETRO.15A,FORB,5,20,,0,100,20,70,
728,9/23/21,HETRO.15A,,AMPA,HETRO.15A,FORB,2,2,,0,100,20,70,
729,9/23/21,HETRO.15A,,CHFL,HETRO.15A,FORB,1,1,,100,100,20,70,
730,9/23/21,HETRO.15A,,CHHY,HETRO.15A,FORB,1,1,,0,100,20,70,
731,9/23/21,HETRO.15A,,BOAR,HETRO.15A,GRASS,2,3,,0,100,20,70,
175,9/22/21,HETRO.1953B,,HETEROPOGON,HETRO.1953B,GRASS,3,2,,0,0,2,90,
176,9/22/21,HETRO.1953B,,AMPA,HETRO.1953B,FORB,3,3,,0,100,2,90,
177,9/22/21,HETRO.1953B,,KAGR,HETRO.1953B,FORB,18,4,,0,100,2,90,
178,9/22/21,HETRO.1953B,,UNK,HETRO.1953B,UNK,2,1,,0,100,2,90,
179,9/22/21,HETRO.1953B,,ERAB,HETRO.1953B,FORB,3,1,,0,100,2,90,
180,9/22/21,HETRO.1953B,,SIDA #2,HETRO.1953B,FORB,3,3,,0,100,2,90,
181,9/22/21,HETRO.1953B,,CAER,HETRO.1953B,SHRUB,3,1,,0,0,2,90,
182,9/22/21,HETRO.1953B,,SIDA,HETRO.1953B,FORB,8,4,,0,100,2,90,
183,9/22/21,HETRO.1953B,,POOL,HETRO.1953B,FORB,2,1,,0,100,2,90,
184,9/22/21,HETRO.1953B,,POUM,HETRO.1953B,FORB,4,3,,0,100,2,90,
185,9/22/21,HETRO.1953B,,MATA,HETRO.1953B,FORB,2,1,,0,100,2,90,
186,9/22/21,HETRO.1953B,,ERLE,HETRO.1953B,GRASS,6,5,,0,100,2,90,
187,9/22/21,HETRO.1953B,,BOCO,HETRO.1953B,FORB,2,1,,0,100,2,90,
188,9/22/21,HETRO.1953B,,URAR,HETRO.1953B,GRASS,2,3,,0,100,2,90,
880,9/18/21,HETRO.1966,,GUSA,HETRO.1966,SHRUB,25,2,,0,100,50,40,
881,9/18/21,HETRO.1966,,HETEROPOGON,HETRO.1966,GRASS,3,2,,50,50,50,40,
882,9/18/21,HETRO.1966,,ERLE,HETRO.1966,GRASS,10,3,,0,100,50,40,
883,9/18/21,HETRO.1966,,BOAR,HETRO.1966,GRASS,10,5,,0,100,50,40,
884,9/18/21,HETRO.1966,,CHHY,HETRO.1966,FORB,3,1,,0,100,50,40,
885,9/18/21,HETRO.1966,,SIDA,HETRO.1966,FORB,2,3,,0,100,50,40,
886,9/18/21,HETRO.1966,,PAVI,HETRO.1966,GRASS,2,1,,0,100,50,40,
855,9/18/21,HETRO.1A,,HETEROPOGON,HETRO.1A,GRASS,13,7,,80,80,30,60,
856,9/18/21,HETRO.1A,,GUSA,HETRO.1A,SHRUB,20,2,,100,0,30,60,
857,9/18/21,HETRO.1A,,ERLE,HETRO.1A,GRASS,8,6,,0,100,30,60,
858,9/18/21,HETRO.1A,,PAVI,HETRO.1A,GRASS,2,1,,0,100,30,60,
859,9/18/21,HETRO.1A,,UNK,HETRO.1A,UNK,1,1,,0,100,30,60,
860,9/18/21,HETRO.1A,,UNK.1,HETRO.1A,UNK,0.5,1,,0,0,30,60,
861,9/18/21,HETRO.2A,,HETEROPOGON,HETRO.2A,GRASS,40,12,,100,100,3,95,
862,9/18/21,HETRO.2A,,PAVI,HETRO.2A,GRASS,4,4,,0,100,3,95,
863,9/18/21,HETRO.2A,,AMCO,HETRO.2A,FORB,6,3,,66.6,0,3,95,
864,9/18/21,HETRO.2A,,MOVE,HETRO.2A,FORB,5,10,,0,100,3,95,
865,9/18/21,HETRO.2A,,ERLE,HETRO.2A,GRASS,2,1,,0,100,3,95,
866,9/18/21,HETRO.2A,,CHHY,HETRO.2A,FORB,2,1,,0,100,3,95,
867,9/18/21,HETRO.2A,,SIDA,HETRO.2A,FORB,1,1,,0,100,3,95,
250,9/19/21,HETRO.4B,,SIDA,HETRO.4B,FORB,10,7,,0,100,55,15,
251,9/19/21,HETRO.4B,,ERLE,HETRO.4B,GRASS,3,5,,0,100,55,15,
252,9/19/21,HETRO.4B,,CAER,HETRO.4B,SHRUB,35,2,,0,0,55,15,
253,9/19/21,HETRO.4B,,CHHY,HETRO.4B,FORB,2,1,,0,100,55,15,
254,9/19/21,HETRO.4B,,PAVI,HETRO.4B,GRASS,4,2,,0,100,55,15,
255,9/19/21,HETRO.4B,,URAR,HETRO.4B,GRASS,3,3,,0,100,55,15,
256,9/19/21,HETRO.4B,,EVAZ,HETRO.4B,FORB,4,4,,0,100,55,15,
257,9/19/21,HETRO.4B,,POOL,HETRO.4B,FORB,4,3,,0,100,55,15,
258,9/19/21,HETRO.4B,,MOVE,HETRO.4B,FORB,2,3,,0,100,55,15,
259,9/19/21,HETRO.4B,,HETEROPOGON,HETRO.4B,GRASS,2,2,,100,100,55,15,
157,9/22/21,HETRO.52,,HETEROPOGON,HETRO.52,GRASS,3,1,,0,100,40,50,
158,9/22/21,HETRO.52,,SIDA #2,HETRO.52,FORB,3,7,,0,100,40,50,
159,9/22/21,HETRO.52,,AMCO,HETRO.52,FORB,12,13,,50,100,40,50,
160,9/22/21,HETRO.52,,AMPA,HETRO.52,FORB,4,3,,0,100,40,50,
161,9/22/21,HETRO.52,,BOAR,HETRO.52,GRASS,20,12,,0,100,40,50,
162,9/22/21,HETRO.52,,ERLE,HETRO.52,GRASS,3,3,,0,100,40,50,
163,9/22/21,HETRO.52,,MATA,HETRO.52,FORB,3,1,,0,100,40,50,
164,9/22/21,HETRO.52,,KAGR,HETRO.52,FORB,4,2,,0,100,40,50,
165,9/22/21,HETRO.52,,URAR,HETRO.52,GRASS,3,2,,0,100,40,50,
282,9/19/21,HETRO.5B,,SIDA,HETRO.5B,FORB,8,4,,0,100,40,50,
283,9/19/21,HETRO.5B,,HETEROPOGON,HETRO.5B,GRASS,2,4,,2,2,40,50,
284,9/19/21,HETRO.5B,,CHHY,HETRO.5B,FORB,8,3,,0,100,40,50,
285,9/19/21,HETRO.5B,,MOVE,HETRO.5B,FORB,3,5,,0,100,40,50,
286,9/19/21,HETRO.5B,,CAER,HETRO.5B,SHRUB,8,2,,0,0,40,50,
287,9/19/21,HETRO.5B,,URAR,HETRO.5B,GRASS,2,2,,0,100,40,50,
288,9/19/21,HETRO.5B,,POUM,HETRO.5B,FORB,1,2,,0,100,40,50,
289,9/19/21,HETRO.5B,,BORO,HETRO.5B,GRASS,2,3,,0,100,40,50,
290,9/19/21,HETRO.5B,,ERLE,HETRO.5B,GRASS,2,3,,0,100,40,50,
291,9/19/21,HETRO.6B,,HETEROPOGON,HETRO.6B,GRASS,4,4,,0,100,15,60,
292,9/19/21,HETRO.6B,,CAER,HETRO.6B,SHRUB,50,3,,0,33.3,15,60,
293,9/19/21,HETRO.6B,,URAR,HETRO.6B,GRASS,12,7,,0,100,15,60,
294,9/19/21,HETRO.6B,,AMPA,HETRO.6B,FORB,4,3,,0,100,15,60,
295,9/19/21,HETRO.6B,,SIDA,HETRO.6B,FORB,8,4,,0,100,15,60,
296,9/19/21,HETRO.6B,,MOVE,HETRO.6B,FORB,3,8,,0,100,15,60,
297,9/19/21,HETRO.6B,,EVAZ,HETRO.6B,FORB,4,4,,0,100,15,60,
771,9/23/21,HETRO.878,,HETEROPOGON,HETRO.878,GRASS,25,9,,0,100,25,65,
772,9/23/21,HETRO.878,,KAGR,HETRO.878,FORB,8,2,,0,100,25,65,
773,9/23/21,HETRO.878,,SIDA,HETRO.878,FORB,5,4,,0,100,25,65,
774,9/23/21,HETRO.878,,POOL,HETRO.878,FORB,3,2,,0,100,25,65,
775,9/23/21,HETRO.878,,BOAR,HETRO.878,GRASS,3,8,,0,100,25,65,
776,9/23/21,HETRO.878,,MATA,HETRO.878,FORB,10,4,,0,100,25,65,
777,9/23/21,HETRO.878,,PAVI,HETRO.878,GRASS,2,1,,0,100,25,65,
778,9/23/21,HETRO.878,,ERLE,HETRO.878,GRASS,8,3,,0,100,25,65,
779,9/23/21,HETRO.878,,BOCO,HETRO.878,FORB,5,2,,100,100,25,65,
780,9/23/21,HETRO.878,,MOVE,HETRO.878,FORB,10,25,,0,100,25,65,
781,9/23/21,HETRO.878,,BUFFEL LIKE,HETRO.878,GRASS,3,2,,0,100,25,65,
782,9/23/21,HETRO.878,,PO SHRUBBY,HETRO.878,FORB,2,1,,0,100,25,65,
783,9/23/21,HETRO.878,,ARPU,HETRO.878,GRASS,1,1,,0,100,25,65,
784,9/23/21,HETRO.878,,CURLY,HETRO.878,GRASS,2,1,,0,100,25,65,
761,9/23/21,HETRO.897,,HETEROPOGON,HETRO.897,GRASS,6,1,,0,100,70,20,
762,9/23/21,HETRO.897,,BUFFEL LIKE,HETRO.897,GRASS,8,2,,0,100,70,20,
763,9/23/21,HETRO.897,,MATA,HETRO.897,FORB,5,2,,0,100,70,20,
764,9/23/21,HETRO.897,,CURLY,HETRO.897,GRASS,3,2,,0,100,70,20,
765,9/23/21,HETRO.897,,BOAR,HETRO.897,GRASS,8,6,,0,100,70,20,
766,9/23/21,HETRO.897,,POOL,HETRO.897,FORB,2,1,,0,100,70,20,
767,9/23/21,HETRO.897,,SIDA,HETRO.897,FORB,4,4,,0,100,70,20,
768,9/23/21,HETRO.897,,CAER,HETRO.897,SHRUB,2,1,,0,0,70,20,
